iter	Logloss
116	0.4598054587
117	0.4589307185
118	0.4581469676
119	0.4574200189
120	0.456690088
121	0.4561975778
122	0.4554127065
123	0.4549162215
124	0.454212909
125	0.4535593614
126	0.4530087321
127	0.4525484225
128	0.4521529077
129	0.4518343194
130	0.4511044471
131	0.4503105313
132	0.449626605
133	0.4493024881
134	0.4489080459
135	0.4484867169
136	0.4477231461
137	0.4473252279
138	0.4465205889
139	0.4459109397
140	0.4455702489
141	0.444915964
142	0.4442807666
143	0.4439112287
144	0.4433422624
145	0.4429024142
146	0.4423345865
147	0.4416854015
148	0.4409482542
149	0.4403922684
150	0.4397129614
151	0.4393190536
152	0.4390198189
153	0.4385713308
154	0.4380925187
155	0.4376164461
156	0.437078226
157	0.4368831461
158	0.4367384309
159	0.4362071231
160	0.4359255377
161	0.4354485532
162	0.4349884056
163	0.4345182072
164	0.4337579085
165	0.4331554984
166	0.4327911478
167	0.4326355776
168	0.4324569417
169	0.4321245753
170	0.4317259742
171	0.4313573469
172	0.430918405
173	0.4304302363
174	0.4299205146
175	0.4297945295
176	0.4295083064
177	0.4291145096
178	0.4289636207
179	0.4285102767
180	0.4281807153
181	0.427883722
182	0.42741547
183	0.4267975783
184	0.4262873955
185	0.4259188961
186	0.4253511356
187	0.4246975244
188	0.4244401263
189	0.4241415648
190	0.4237353167
191	0.4233353487
192	0.4230192131
193	0.4226779563
194	0.4223176824
195	0.4221729881
196	0.4220231444
197	0.4215281263
198	0.421182551
199	0.4207851972
200	0.4204951312
201	0.4201713
202	0.4199045834
203	0.4196759969
204	0.4194537638
205	0.4191386299
206	0.4185810223
207	0.4181201479
208	0.4175279032
209	0.4171563691
210	0.4169595861
211	0.4165911282
212	0.4161878822
213	0.4159033074
214	0.4158295214
215	0.415533149
216	0.4153434811
217	0.4150326742
218	0.4148539799
219	0.414581657
220	0.4143647406
221	0.4139278287
222	0.4137292775
223	0.4133270439
224	0.4130333011
225	0.4127336972
226	0.4124482314
227	0.4121107601
228	0.4116934304
229	0.4114537806
230	0.4110588543
231	0.4107988441
232	0.4103308281
233	0.410066026
234	0.4098392092
235	0.4094494129
236	0.4092036902
237	0.4090817169
238	0.4087714743
239	0.4086980566
240	0.4084021063
241	0.4082602071
242	0.4080739742
243	0.4078756425
244	0.4077319024
245	0.407557274
246	0.4072684091
247	0.4069785517
248	0.4066418715
249	0.4061829762
250	0.4059272253
251	0.4058292757
252	0.4056488911
253	0.4054637588
254	0.4053426282
255	0.40513516
256	0.404875847
257	0.4044286482
258	0.4040961003
259	0.4040076094
260	0.4037990698
261	0.4036710295
262	0.4034002167
263	0.4031969894
264	0.4030798541
265	0.4029440472
266	0.4026025262
267	0.4023450251
268	0.40209582
269	0.4019190463
270	0.4017782181
271	0.4016329487
272	0.4014171613
273	0.4012068747
274	0.4011200508
275	0.4009021615
276	0.4003981409
277	0.4001887653
278	0.399965205
279	0.3997072356
280	0.3993240027
281	0.3990341421
282	0.3989511763
283	0.3985926945
284	0.3983819656
285	0.3982289366
286	0.3980591548
287	0.3979173826
288	0.3978552671
289	0.3976259558
290	0.3974540775
291	0.397328454
292	0.3969536498
293	0.3967811327
294	0.3965639579
295	0.3964730083
296	0.3962484224
297	0.3961563293
298	0.3958858904
299	0.3955613887
300	0.3952684835
301	0.3951141304
302	0.3949891486
303	0.3949099002
304	0.3947567994
305	0.394587631
306	0.3943888412
307	0.3942814302
308	0.3939386773
309	0.3936542767
310	0.3934341422
311	0.3931657101
312	0.3929985758
313	0.3928109543
314	0.3924932436
315	0.392434284
316	0.3923484278
317	0.3921682606
318	0.3920411088
319	0.3919662013
320	0.3918909208
321	0.3917338068
322	0.3914980368
323	0.391427402
324	0.3913367742
325	0.3912151637
326	0.3910818915
327	0.3910188993
328	0.3908888279
329	0.3907528793
330	0.390695729
331	0.3906377889
332	0.3905434094
333	0.3904255703
334	0.3902396639
335	0.390157289
336	0.3898074989
337	0.3897277877
338	0.389667403
339	0.389437132
340	0.3892927962
341	0.3891348072
342	0.3890290826
343	0.3888476791
344	0.3886619427
345	0.3885682718
346	0.3884715854
347	0.3883141546
348	0.3879876954
349	0.3878819028
350	0.3878045876
351	0.3875729895
352	0.3873335547
353	0.3872736208
354	0.3871272172
355	0.3869388155
356	0.3868445016
357	0.3867648379
358	0.3866040822
359	0.3865167713
360	0.3863833497
361	0.3861816496
362	0.3859772292
363	0.3859010316
364	0.3858441707
365	0.3857477508
366	0.3855353957
367	0.3853623446
368	0.3852386569
369	0.3850915134
370	0.3848636948
371	0.384804777
372	0.3847134946
373	0.3845762954
374	0.3844693903
375	0.3843814149
376	0.3842348205
377	0.3841628508
378	0.384033363
379	0.383954103
380	0.3837613075
381	0.3835743621
382	0.3833404976
383	0.3830179624
384	0.3827995303
385	0.382711249
386	0.3826043243
387	0.3824341873
388	0.3823060954
389	0.3820986246
390	0.3818604591
391	0.3817832428
392	0.3816742644
393	0.3814891986
394	0.3813943191
395	0.3813102491
396	0.3811763139
397	0.3811155743
398	0.3809605636
399	0.3809027033
400	0.3808268517
401	0.3806268005
402	0.3805448146
403	0.380465645
404	0.3803027558
405	0.3801333652
406	0.3799995311
407	0.379743806
408	0.3796274572
409	0.3794721805
410	0.37927572
411	0.3791229406
412	0.3790570209
413	0.3789604521
414	0.3787430759
415	0.3786404959
416	0.3784245287
417	0.3783854055
418	0.378303453
419	0.3781889647
420	0.3781380476
421	0.3779485552
422	0.3775046799
423	0.3773265781
424	0.3771111269
425	0.3770516262
426	0.3769891729
427	0.376868144
428	0.3767773181
429	0.3766811165
430	0.3766384307
431	0.3765651329
432	0.3764386277
433	0.3762648409
434	0.3762022136
435	0.3760856305
436	0.3758817835
437	0.3757801059
438	0.3755660336
439	0.3753528064
440	0.3751461815
441	0.3749568551
442	0.374684144
443	0.3746080922
444	0.3745053775
445	0.3744266859
446	0.3742644191
447	0.3741734966
448	0.3740674336
449	0.3739933561
450	0.3738721267
451	0.3737791326
452	0.3736717228
453	0.3735310815
454	0.3734749232
455	0.3732934369
456	0.3732497859
457	0.3731474193
458	0.373049376
459	0.3728168612
460	0.3727072443
461	0.3726078572
462	0.3725540692
463	0.3724813252
464	0.3722913316
465	0.3720449257
466	0.3719780509
467	0.3719299067
468	0.3717310378
469	0.3716627269
470	0.3715842901
471	0.3714770618
472	0.3712673318
473	0.3712182439
474	0.3708871045
475	0.370762892
476	0.3706889545
477	0.3704012683
478	0.3703319207
479	0.370152571
480	0.3700592097
481	0.3699832198
482	0.3697754687
483	0.3695671146
484	0.3694784944
485	0.3694061464
486	0.3693269704
487	0.3690797344
488	0.3689844455
489	0.3689359537
490	0.3687814106
491	0.3686776692
492	0.3685841989
493	0.3684858734
494	0.3684289957
495	0.3683506957
496	0.368305723
497	0.3682273312
498	0.3681568194
499	0.3680863868
500	0.3680015251
501	0.367949371
502	0.3676096204
503	0.3674707048
504	0.3673984346
505	0.3673079738
506	0.3672091115
507	0.3671311146
508	0.3670776552
509	0.366994093
510	0.3668821828
511	0.3667937409
512	0.3665444693
513	0.3663495272
514	0.3662793656
515	0.3660127692
516	0.3657464896
517	0.3655417768
518	0.3653720877
519	0.3653131659
520	0.3652501756
521	0.3651762567
522	0.3649888147
523	0.3649097927
524	0.3648533735
525	0.3647977358
526	0.3646250376
527	0.3645439563
528	0.3644362004
529	0.3643550634
530	0.3642837622
531	0.3642037966
532	0.3641237134
533	0.3640600697
534	0.36399525
535	0.3638936977
536	0.3638079746
537	0.3637298822
538	0.3635317635
539	0.363479437
540	0.3634212789
541	0.3633416893
542	0.3632621297
543	0.3632013777
544	0.3630984109
545	0.363027009
546	0.3629205031
547	0.3627953671
548	0.3627347474
549	0.3626871788
550	0.3626268728
551	0.3625466069
552	0.3623526048
553	0.3621961854
554	0.362107897
555	0.3620497001
556	0.3619736024
557	0.3618910265
558	0.3618124224
559	0.3616735935
560	0.3615914119
561	0.3614951923
562	0.3614297099
563	0.361343967
564	0.3612951314
565	0.361137449
566	0.3610436249
567	0.3609858593
568	0.3608867903
569	0.3607992636
570	0.360688363
571	0.3605976143
572	0.3605022205
573	0.3604348623
574	0.3602181374
575	0.3600964569
576	0.3597181186
577	0.3593590233
578	0.3593149044
579	0.3592008078
580	0.3591320117
581	0.3589711417
582	0.3588956351
583	0.3587891882
584	0.3586916364
585	0.3586065864
586	0.3584530011
587	0.3583271156
588	0.358185711
589	0.3580497711
590	0.3579583633
591	0.3578972452
592	0.3578090384
593	0.3576851706
594	0.3575125937
595	0.3574666365
596	0.3573357531
597	0.357271686
598	0.3571413134
599	0.3570531297
600	0.3569852353
601	0.356888947
602	0.356811366
603	0.3567544172
604	0.3565890248
605	0.3565232905
606	0.3563042267
607	0.3562399987
608	0.3560707438
609	0.3560008232
610	0.3559178369
611	0.3558355561
612	0.3557554003
613	0.3556480039
614	0.3555553969
615	0.355469595
616	0.3552393052
617	0.3551151907
618	0.3550438316
619	0.3549703865
620	0.3547537613
621	0.3546426411
622	0.3545858482
623	0.3545108862
624	0.3544417416
625	0.3542464266
626	0.3541696179
627	0.3541055357
628	0.3540148136
629	0.3539533242
630	0.3538706917
631	0.3537644824
632	0.3536970608
633	0.3536157261
634	0.3535280993
635	0.3534522177
636	0.3532656601
637	0.3531854253
638	0.3530296762
639	0.3528310404
640	0.3526035102
641	0.3525235347
642	0.3523535483
643	0.3522071144
644	0.3519824198
645	0.3518641266
646	0.3517872084
647	0.3517168249
648	0.3516518015
649	0.3515733994
650	0.3515140207
651	0.3513381243
652	0.3511507117
653	0.351020383
654	0.3509586133
655	0.3509034898
656	0.3508416321
657	0.350775304
658	0.3506193436
659	0.3505707267
660	0.3504972148
661	0.3502844803
662	0.3502326222
663	0.3501560269
664	0.3500720211
665	0.3499770298
666	0.3498675813
667	0.3498041693
668	0.3496559787
669	0.3495992217
670	0.349494947
671	0.3493596835
672	0.3492583263
673	0.3491836711
674	0.3490965473
675	0.3490219928
676	0.3488680568
677	0.3485537694
678	0.3484649145
679	0.3483346134
680	0.348256766
681	0.3479822207
682	0.3478676879
683	0.3477976047
684	0.3477330199
685	0.3476761397
686	0.3474316089
687	0.3473684729
688	0.3470803323
689	0.3468343499
690	0.3467569754
691	0.346663005
692	0.3465893846
693	0.3464744529
694	0.3462539111
695	0.346206843
696	0.3461493146
697	0.346066854
698	0.345996643
699	0.3458305264
700	0.3457350274
701	0.345630903
702	0.345494168
703	0.3454419959
704	0.3453389257
705	0.3452642644
706	0.3451861822
707	0.3451094235
708	0.345004404
709	0.3449288138
710	0.3448604604
711	0.3446752876
712	0.3446013915
713	0.3445400502
714	0.3444777684
715	0.3444028066
716	0.3443075633
717	0.3442447846
718	0.3441645248
719	0.3440434569
720	0.3439445907
721	0.3438828814
722	0.3438040784
723	0.3437170664
724	0.3436479279
725	0.3434698071
726	0.3433804668
727	0.3432968288
728	0.3431540756
729	0.343072861
730	0.3429894277
731	0.3429246398
732	0.3426658989
733	0.3425989875
734	0.3425405429
735	0.3424808227
736	0.3424282048
737	0.3423593266
738	0.3422135189
739	0.3421009903
740	0.3419907669
741	0.3419040734
742	0.3418121566
743	0.3417263115
744	0.3416527364
745	0.3415707749
746	0.3414684117
747	0.3413792978
748	0.341289574
749	0.3412016324
750	0.3411336285
751	0.3410384478
752	0.3409717609
753	0.340865728
754	0.3407190781
755	0.3406466686
756	0.3405223105
757	0.3404061896
758	0.3403330318
759	0.3402560435
760	0.3401966363
761	0.3401045305
762	0.3399912913
763	0.3398729428
764	0.3397877524
765	0.3397083305
766	0.3395716764
767	0.339499618
768	0.3394330018
769	0.3393485268
770	0.3392545476
771	0.3391847368
772	0.3391076823
773	0.3390219698
774	0.3389358043
775	0.338846242
776	0.3387774925
777	0.338683117
778	0.3385813928
779	0.3384991946
780	0.3383854076
781	0.3382982629
782	0.3382219039
783	0.3379950876
784	0.3379019351
785	0.337814365
786	0.3377054532
787	0.3376158653
788	0.3375369054
789	0.3374467822
790	0.337367284
791	0.3372339835
792	0.3369979758
793	0.3369173446
794	0.3368342213
795	0.33674426
796	0.3366351906
797	0.3365147865
798	0.3364346144
799	0.3363639827
800	0.3362863959
801	0.3361998657
802	0.3361226716
803	0.3359207523
804	0.3358371002
805	0.3357737182
806	0.3356782694
807	0.33559141
808	0.3354796057
809	0.3353959569
810	0.3353238678
811	0.3352339968
812	0.3351359432
813	0.3350375015
814	0.3349584555
815	0.3348520195
816	0.3346839684
817	0.334611593
818	0.3345201775
819	0.3344162709
820	0.3343116246
821	0.334222518
822	0.3341336072
823	0.3340387092
824	0.3339351502
825	0.3338228876
826	0.3337488256
827	0.3336546291
828	0.3335636244
829	0.3334948345
830	0.33342657
831	0.3333495502
832	0.3332567986
833	0.3330310959
834	0.3329279639
835	0.3328314846
836	0.3327082401
837	0.3326041242
838	0.33249592
839	0.3323966783
840	0.3323028512
841	0.3322338033
842	0.3321348404
843	0.3320148163
844	0.3319075312
845	0.3318453004
846	0.331751063
847	0.3316338231
848	0.331563319
849	0.331468961
850	0.3313935798
851	0.331306104
852	0.3312017018
853	0.3311148248
854	0.3309939539
855	0.3308718015
856	0.3307853749
857	0.3306782558
858	0.3305760571
859	0.3304852831
860	0.3303985031
861	0.3303126355
862	0.3302201003
863	0.3301276957
864	0.3299438049
865	0.3298471887
866	0.3297545025
867	0.3296576873
868	0.3295729399
869	0.329420866
870	0.3293175274
871	0.3292162444
872	0.3291272283
873	0.3290238911
874	0.3289412756
875	0.328849017
876	0.3287430253
877	0.3286469747
878	0.3285751821
879	0.3284810259
880	0.3283938378
881	0.3282951211
882	0.328199315
883	0.3280302937
884	0.3278163736
885	0.3277331555
886	0.3275588503
887	0.3274434687
888	0.3273286181
889	0.3272420882
890	0.3271557684
891	0.3270689094
892	0.3269776008
893	0.3268780236
894	0.326599527
895	0.3265156051
896	0.3264216173
897	0.3263305626
898	0.3262381433
899	0.3261490383
900	0.3259999797
901	0.3259036464
902	0.3257979754
903	0.3257159516
904	0.3256130314
905	0.3255033657
906	0.3254077191
907	0.3253283383
908	0.325230727
909	0.3251239824
910	0.3250272238
911	0.3249179623
912	0.3248245723
913	0.3247242781
914	0.3246396702
915	0.3245301664
916	0.3244365664
917	0.3243360184
918	0.3242554671
919	0.3241583813
920	0.3240592495
921	0.3239691712
922	0.3238823466
923	0.3237898552
924	0.3237084958
925	0.3236145581
926	0.3235192349
927	0.3234122129
928	0.3233136387
929	0.3232169821
930	0.323121491
931	0.3230284475
932	0.3229309062
933	0.322840959
934	0.3227431406
935	0.3226336313
936	0.322533847
937	0.3224353961
938	0.3223204361
939	0.322233202
940	0.3221373296
941	0.3220446183
942	0.3219514753
943	0.3218616958
944	0.3217816368
945	0.321690341
946	0.3215962668
947	0.3215077104
948	0.3214068403
949	0.3213114933
950	0.3211878947
951	0.321093819
952	0.3210017004
953	0.3209142924
954	0.3208217042
955	0.3207267886
956	0.3206323857
957	0.320540995
958	0.3202229346
959	0.320143028
960	0.3200489915
961	0.3199265684
962	0.3198345565
963	0.3197481267
964	0.3196534415
965	0.3195621512
966	0.3194703946
967	0.3192025341
968	0.3191102323
969	0.3190219647
970	0.3188928196
971	0.3187921052
972	0.3187073379
973	0.3186169998
974	0.3185267777
975	0.3184388309
976	0.3183522111
977	0.3182759103
978	0.3181498673
979	0.3180641601
980	0.3177573923
981	0.3176684794
982	0.3175766984
983	0.3174690248
984	0.3173880965
985	0.3173010091
986	0.317210593
987	0.3171210551
988	0.317034356
989	0.3169467588
990	0.3168594596
991	0.3167523792
992	0.3166670228
993	0.3165824965
994	0.3164685949
995	0.3163835416
996	0.3162940343
997	0.3162101943
998	0.3161247247
999	0.3160204195
